Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2G
COT,0.4116666666666667,52,KRSA,0.337851929092805,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MLCK,-0.25333333333333335,63,KRSA,0.20020855057351408,1,CAMK,MLCK,MLCK,MYLK
MLCK,-0.25333333333333335,63,KRSA,0.20020855057351408,1,CAMK,MLCK,MLCK,MYLK2
MLCK,-0.25333333333333335,63,KRSA,0.20020855057351408,1,CAMK,MLCK,MLCK,TTN
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,ARAF
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,BRAF
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,KSR,KSR1
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,KSR,KSR2
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,RAF1
PHK,0.1175,73,KRSA,0.07507820646506778,1,CAMK,PHK,PHK,PHKG1
PHK,0.1175,73,KRSA,0.07507820646506778,1,CAMK,PHK,PHK,PHKG2
FRAY,-0.17,71,KRSA,0.10010427528675704,1,STE,STE20,FRAY,OXSR1
FRAY,-0.17,71,KRSA,0.10010427528675704,1,STE,STE20,FRAY,STK39
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,PNCK
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK11
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK12
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK13
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK14
PRKDC,-0.44916666666666666,51,KRSA,0.35036496350364965,2,ATYPICAL,PIKK,DNAPK,PRKDC
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK1
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK4
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK5
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK6
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK7
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACA
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACB
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACG
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKX
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKY
PKCD,0.8833333333333333,24,KRSA,0.6882168925964547,3,AGC,PKC,DELTA,PRKCD
PKCD,0.8833333333333333,24,KRSA,0.6882168925964547,3,AGC,PKC,DELTA,PRKCQ
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD1
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD2
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD3
PKCH,-0.11666666666666668,74,KRSA,0.06256517205422316,1,AGC,PKC,ETA,PRKCE
PKCH,-0.11666666666666668,74,KRSA,0.06256517205422316,1,AGC,PKC,ETA,PRKCH
AKT,0.7558333333333334,31,KRSA,0.6006256517205423,3,AGC,AKT,AKT,AKT1
AKT,0.7558333333333334,31,KRSA,0.6006256517205423,3,AGC,AKT,AKT,AKT2
AKT,0.7558333333333334,31,KRSA,0.6006256517205423,3,AGC,AKT,AKT,AKT3
BARK2,0.17333333333333334,70,KRSA,0.11261730969760167,1,AGC,GRK,BARK,GRK3
RAD53,-0.07250000000000001,76,KRSA,0.03753910323253389,1,CAMK,RAD53,RAD53,CHEK2
ATR,-0.7125,33,KRSA,0.5755995828988529,3,ATYPICAL,PIKK,ATR,ATR
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCA
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCB
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCG
PKCI,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKC,IOTA,PRKCI
PKCI,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKC,IOTA,PRKCZ
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK1,MAPK1
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK7,MAPK15
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK1,MAPK3
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK3,MAPK4
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK3,MAPK6
ERK,-2.3158333333333334,1,KRSA,0.9885297184567258,4,CMGC,MAPK,ERK5,MAPK7
PDHK,-0.86,25,KRSA,0.67570385818561,3,ATYPICAL,PDHK,BCKDK,BCKDK
PDHK,-0.86,25,KRSA,0.67570385818561,3,ATYPICAL,PDHK,PDHK,PDK2
PDHK,-0.86,25,KRSA,0.67570385818561,3,ATYPICAL,PDHK,PDHK,PDK3
PDHK,-0.86,25,KRSA,0.67570385818561,3,ATYPICAL,PDHK,PDHK,PDK4
PASK,1.7358333333333331,3,KRSA,0.9635036496350365,4,CAMK,CAMKL,PASK,PASK
PDK1,-1.63,5,KRSA,0.9384775808133472,4,ATYPICAL,PDHK,PDHK,PDK1
PDK1,-1.63,5,KRSA,0.9384775808133472,4,AGC,PDK1,PDK1,PDPK1
AUR,1.153333333333333,14,KRSA,0.8258602711157456,4,OTHER,AUR,AUR,AURKA
AUR,1.153333333333333,14,KRSA,0.8258602711157456,4,OTHER,AUR,AUR,AURKB
AUR,1.153333333333333,14,KRSA,0.8258602711157456,4,OTHER,AUR,AUR,AURKC
JNK,-1.6616666666666666,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK10
JNK,-1.6616666666666666,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK8
JNK,-1.6616666666666666,4,KRSA,0.9509906152241918,4,CMGC,MAPK,JNK,MAPK9
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,DYRK2,DYRK2
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,DYRK2,DYRK3
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,DYRK2,DYRK4
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,HIPK,HIPK1
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,HIPK,HIPK2
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,HIPK,HIPK3
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,HIPK,HIPK4
DYRK,-1.3191666666666666,10,KRSA,0.8759124087591241,4,CMGC,DYRK,PRP4,PRPF4B
PEK,-1.505,6,KRSA,0.9259645464025026,4,OTHER,PEK,HRI,EIF2AK1
PEK,-1.505,6,KRSA,0.9259645464025026,4,OTHER,PEK,PKR,EIF2AK2
PEK,-1.505,6,KRSA,0.9259645464025026,4,OTHER,PEK,PEK,EIF2AK3
PEK,-1.505,6,KRSA,0.9259645464025026,4,OTHER,PEK,GCN2,EIF2AK4
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK1
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK4
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK5
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK6
GRK,0.5691666666666667,45,KRSA,0.4254431699687174,2,AGC,GRK,GRK,GRK7
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1D
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK1G
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,CAMK4
CAMK1,1.3616666666666666,8,KRSA,0.9009384775808134,4,CAMK,CAMK1,CAMK1,PNCK
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK11
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK12
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK13
P38,-0.9691666666666666,22,KRSA,0.7132429614181439,3,CMGC,MAPK,P38,MAPK14
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK11,NEK11
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK2,NEK2
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK1,NEK3
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK4,NEK4
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK1,NEK5
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK6,NEK6
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK6,NEK7
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK8,NEK8
NEK,-0.7733333333333333,30,KRSA,0.6131386861313869,3,OTHER,NEK,NEK8,NEK9
CHK1,0.4016666666666666,53,KRSA,0.32533889468196037,2,CAMK,CAMKL,CHK1,CHEK1
NMO,-1.9175,2,KRSA,0.9760166840458812,4,CMGC,MAPK,NMO,NLK
PKG,1.1866666666666668,12,KRSA,0.8508863399374348,4,AGC,PKG,PKG,PRKG1
PKG,1.1866666666666668,12,KRSA,0.8508863399374348,4,AGC,PKG,PKG,PRKG2
LKB,-1.0883333333333334,17,KRSA,0.7883211678832117,4,CAMK,CAMKL,LKB,STK11
PKCD,0.8833333333333333,24,KRSA,0.6882168925964547,3,AGC,PKC,DELTA,PRKCD
PKCD,0.8833333333333333,24,KRSA,0.6882168925964547,3,AGC,PKC,DELTA,PRKCQ
MAPKAPK,0.9241666666666668,23,KRSA,0.7007299270072993,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK,0.9241666666666668,23,KRSA,0.7007299270072993,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK,0.9241666666666668,23,KRSA,0.7007299270072993,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MAPKAPK,0.9241666666666668,23,KRSA,0.7007299270072993,3,CAMK,MAPKAPK,MNK,MKNK1
MAPKAPK,0.9241666666666668,23,KRSA,0.7007299270072993,3,CAMK,MAPKAPK,MNK,MKNK2
PHK,0.1175,73,KRSA,0.07507820646506778,1,CAMK,PHK,PHK,PHKG1
PHK,0.1175,73,KRSA,0.07507820646506778,1,CAMK,PHK,PHK,PHKG2
PAKA,-0.7925,29,KRSA,0.6256517205422315,3,STE,STE20,PAKA,PAK1
PAKA,-0.7925,29,KRSA,0.6256517205422315,3,STE,STE20,PAKA,PAK2
PAKA,-0.7925,29,KRSA,0.6256517205422315,3,STE,STE20,PAKA,PAK3
CK2,-0.15583333333333335,72,KRSA,0.08759124087591241,1,CMGC,CK2,CK2,CSNK2A1
CK2,-0.15583333333333335,72,KRSA,0.08759124087591241,1,CMGC,CK2,CK2,CSNK2A2
CK2,-0.15583333333333335,72,KRSA,0.08759124087591241,1,NA,NA,NA,CSNK2A3
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2,-0.30916666666666665,61,KRSA,0.22523461939520334,1,CAMK,CAMK2,CAMK2,CAMK2G
PLK,-1.1191666666666666,16,KRSA,0.8008342022940563,4,NA,NA,NA,PLK5
PLK,-1.1191666666666666,16,KRSA,0.8008342022940563,4,OTHER,PLK,PLK1,PLK1
PLK,-1.1191666666666666,16,KRSA,0.8008342022940563,4,OTHER,PLK,PLK2,PLK2
PLK,-1.1191666666666666,16,KRSA,0.8008342022940563,4,OTHER,PLK,PLK2,PLK3
PLK,-1.1191666666666666,16,KRSA,0.8008342022940563,4,OTHER,PLK,SAK,PLK4
IKK,-0.22666666666666668,66,KRSA,0.16266944734098018,1,OTHER,IKK,IKK,CHUK
IKK,-0.22666666666666668,66,KRSA,0.16266944734098018,1,OTHER,IKK,IKK,IKBKB
IKK,-0.22666666666666668,66,KRSA,0.16266944734098018,1,OTHER,IKK,IKK,IKBKE
IKK,-0.22666666666666668,66,KRSA,0.16266944734098018,1,OTHER,IKK,IKK,TBK1
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK1,MAP2K1
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK1,MAP2K2
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK3,MAP2K3
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK4,MAP2K4
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK5,MAP2K5
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK3,MAP2K6
STE7,-1.0008333333333337,20,KRSA,0.7382690302398331,3,STE,STE7,MEK7,MAP2K7
SGK,0.6041666666666666,43,KRSA,0.4504692387904067,2,AGC,SGK,SGK,SGK1
SGK,0.6041666666666666,43,KRSA,0.4504692387904067,2,AGC,SGK,SGK,SGK2
SGK,0.6041666666666666,43,KRSA,0.4504692387904067,2,AGC,SGK,SGK,SGK3
PKCH,-0.11666666666666668,74,KRSA,0.06256517205422316,1,AGC,PKC,ETA,PRKCE
PKCH,-0.11666666666666668,74,KRSA,0.06256517205422316,1,AGC,PKC,ETA,PRKCH
NDR,-0.33,59,KRSA,0.2502606882168926,2,AGC,NDR,NDR,LATS1
NDR,-0.33,59,KRSA,0.2502606882168926,2,AGC,NDR,NDR,LATS2
NDR,-0.33,59,KRSA,0.2502606882168926,2,AGC,NDR,NDR,STK38
NDR,-0.33,59,KRSA,0.2502606882168926,2,AGC,NDR,NDR,STK38L
VRK1,-0.19166666666666665,68,KRSA,0.13764337851929093,1,CK1,VRK,VRK,VRK1
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACA
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACB
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKACG
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKX
PKA,1.0508333333333333,18,KRSA,0.7632950990615224,4,AGC,PKA,PKA,PRKY
ATR,-0.7125,33,KRSA,0.5755995828988529,3,ATYPICAL,PIKK,ATR,ATR
GSK,-0.8275,26,KRSA,0.6631908237747653,3,CMGC,GSK,GSK,GSK3A
GSK,-0.8275,26,KRSA,0.6631908237747653,3,CMGC,GSK,GSK,GSK3B
ATM,-1.1483333333333334,15,KRSA,0.8133472367049009,4,ATYPICAL,PIKK,ATM,ATM
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-A,CSNK1A1
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-A,CSNK1A1L
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-D,CSNK1D
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-D,CSNK1E
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-G,CSNK1G1
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-G,CSNK1G2
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,CK1,CK1-G,CSNK1G3
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,TTBK,TTBK,TTBK1
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,TTBK,TTBK,TTBK2
CK1,-0.7516666666666667,32,KRSA,0.5881126173096975,3,CK1,VRK,VRK,VRK3
FRAY,-0.17,71,KRSA,0.10010427528675704,1,STE,STE20,FRAY,OXSR1
FRAY,-0.17,71,KRSA,0.10010427528675704,1,STE,STE20,FRAY,STK39
BARK2,0.17333333333333334,70,KRSA,0.11261730969760167,1,AGC,GRK,BARK,GRK3
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,ILK,ILK
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,MLK,MAP3K10
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,MLK,MAP3K11
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,LZK,MAP3K12
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,LZK,MAP3K13
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,MLK,MAP3K9
MLK,0.3325,58,KRSA,0.26277372262773724,2,TKL,MLK,HH498,TNNI3K
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,RSK,RPS6KA1
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,RSK,RPS6KA2
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,RSK,RPS6KA3
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,MSK,RPS6KA4
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,MSK,RPS6KA5
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,RSK,RPS6KA6
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,P70,RPS6KB1
RSK,0.5466666666666666,47,KRSA,0.40041710114702816,2,AGC,RSK,P70,RPS6KB2
TTK,-0.6466666666666667,38,KRSA,0.5130344108446299,3,OTHER,TTK,TTK,TTK
TLK,-0.9975,21,KRSA,0.7257559958289885,3,OTHER,TLK,TLK,TLK1
TLK,-0.9975,21,KRSA,0.7257559958289885,3,OTHER,TLK,TLK,TLK2
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDC2,CDK1
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK10,CDK10
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CRK7,CDK12
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CRK7,CDK13
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,PFTAIRE,CDK14
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,PFTAIRE,CDK15
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,PCTAIRE,CDK16
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,PCTAIRE,CDK17
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,PCTAIRE,CDK18
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK8,CDK19
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDC2,CDK2
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CCRK,CDK20
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDC2,CDK3
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK4,CDK4
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK5,CDK5
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK4,CDK6
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK7,CDK7
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK8,CDK8
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,CMGC,CDK,CDK9,CDK9
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,NA,NA,NA,CDK11A
CDK,-1.3658333333333332,7,KRSA,0.913451511991658,4,NA,NA,NA,CDK11B
NUAK,-0.6291666666666667,41,KRSA,0.4754953076120959,2,CAMK,CAMKL,NUAK,NUAK1
NUAK,-0.6291666666666667,41,KRSA,0.4754953076120959,2,CAMK,CAMKL,NUAK,NUAK2
HAL,-0.37833333333333335,54,KRSA,0.31282586027111575,2,RGC,RGC,RGC,NPR1
PKN,-0.6283333333333333,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN1
PKN,-0.6283333333333333,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN2
PKN,-0.6283333333333333,42,KRSA,0.4629822732012513,2,AGC,PKN,PKN,PKN3
NAK,-0.2816666666666667,62,KRSA,0.2127215849843587,1,OTHER,NAK,BIKE,AAK1
NAK,-0.2816666666666667,62,KRSA,0.2127215849843587,1,OTHER,NAK,BIKE,BMP2K
NAK,-0.2816666666666667,62,KRSA,0.2127215849843587,1,OTHER,NAK,GAK,GAK
NAK,-0.2816666666666667,62,KRSA,0.2127215849843587,1,OTHER,NAK,MPSK,STK16
PAKB,0.01916666666666668,78,KRSA,0.01251303441084463,1,STE,STE20,PAKB,PAK4
PAKB,0.01916666666666668,78,KRSA,0.01251303441084463,1,STE,STE20,PAKB,PAK5
PAKB,0.01916666666666668,78,KRSA,0.01251303441084463,1,STE,STE20,PAKB,PAK6
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,ARAF
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,BRAF
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,KSR,KSR1
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,KSR,KSR2
RAF,-1.1858333333333333,13,KRSA,0.8383733055265902,4,TKL,RAF,RAF,RAF1
IRAK,0.09666666666666666,75,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK1
IRAK,0.09666666666666666,75,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK2
IRAK,0.09666666666666666,75,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK3
IRAK,0.09666666666666666,75,KRSA,0.05005213764337852,1,TKL,IRAK,IRAK,IRAK4
AMPK,0.49333333333333335,49,KRSA,0.3753910323253389,2,CAMK,CAMKL,AMPK,PRKAA1
AMPK,0.49333333333333335,49,KRSA,0.3753910323253389,2,CAMK,CAMKL,AMPK,PRKAA2
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCA
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCB
PKCA,0.595,44,KRSA,0.43795620437956206,2,AGC,PKC,ALPHA,PRKCG
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD1
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD2
PKD,0.345,56,KRSA,0.28779979144942647,2,CAMK,PKD,PKD,PRKD3
MOS,0.6975,34,KRSA,0.5630865484880083,3,OTHER,MOS,MOS,MOS
MSN,1.3541666666666667,9,KRSA,0.8884254431699687,4,STE,STE20,MSN,MAP4K4
MSN,1.3541666666666667,9,KRSA,0.8884254431699687,4,STE,STE20,MSN,NRK
MSN,1.3541666666666667,9,KRSA,0.8884254431699687,4,STE,STE20,MSN,TNIK
TAO,0.6466666666666666,39,KRSA,0.5005213764337852,3,STE,STE20,TAO,TAOK1
TAO,0.6466666666666666,39,KRSA,0.5005213764337852,3,STE,STE20,TAO,TAOK2
TAO,0.6466666666666666,39,KRSA,0.5005213764337852,3,STE,STE20,TAO,TAOK3
WNK,-0.3491666666666667,55,KRSA,0.30031282586027114,2,OTHER,WNK,WNK,WNK1
WNK,-0.3491666666666667,55,KRSA,0.30031282586027114,2,OTHER,WNK,WNK,WNK2
WNK,-0.3491666666666667,55,KRSA,0.30031282586027114,2,OTHER,WNK,WNK,WNK3
WNK,-0.3491666666666667,55,KRSA,0.30031282586027114,2,OTHER,WNK,WNK,WNK4
ULK,-0.6866666666666666,36,KRSA,0.5380604796663191,3,OTHER,ULK,FUSED,STK36
ULK,-0.6866666666666666,36,KRSA,0.5380604796663191,3,OTHER,ULK,ULK,ULK1
ULK,-0.6866666666666666,36,KRSA,0.5380604796663191,3,OTHER,ULK,ULK,ULK2
ULK,-0.6866666666666666,36,KRSA,0.5380604796663191,3,OTHER,ULK,ULK,ULK3
ULK,-0.6866666666666666,36,KRSA,0.5380604796663191,3,OTHER,ULK,ULK,ULK4
BRSK,-0.01749999999999999,79,KRSA,0,1,CAMK,CAMKL,BRSK,BRSK1
BRSK,-0.01749999999999999,79,KRSA,0,1,CAMK,CAMKL,BRSK,BRSK2
CLK,-0.6941666666666667,35,KRSA,0.5505735140771637,3,CMGC,CLK,CLK,CLK1
CLK,-0.6941666666666667,35,KRSA,0.5505735140771637,3,CMGC,CLK,CLK,CLK2
CLK,-0.6941666666666667,35,KRSA,0.5505735140771637,3,CMGC,CLK,CLK,CLK3
CLK,-0.6941666666666667,35,KRSA,0.5505735140771637,3,CMGC,CLK,CLK,CLK4
BUD32,-0.1991666666666667,67,KRSA,0.15015641293013557,1,OTHER,BUD32,BUD32,TP53RK
CAMKK,0.8091666666666666,28,KRSA,0.6381647549530761,3,OTHER,CAMKK,META,CAMKK1
CAMKK,0.8091666666666666,28,KRSA,0.6381647549530761,3,OTHER,CAMKK,META,CAMKK2
SLK,0.8191666666666666,27,KRSA,0.6506777893639207,3,STE,STE20,SLK,SLK
